訂單編號,顧客編號,產品編號,產品名稱,產品類別,單價,數量,下單日期,小計,利潤,成本,明年度預期目標值,姓名,性別,年齡,居住地區,職業類別,年,月,日,季,年齡層
ID03081,AC1700966,F003,印圖大學T男裝-藍,男裝,750.0,2.0,2017-10-10,1500.0,288.0,162.0,1590.0,毛琬婷,Male,33,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,30
ID03082,AC1701616,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2017-10-10,1740.0,334.08000000000004,187.92,1844.4,蔡秉仰,Male,39,宜蘭縣,住宿和餐飲業,2017.0,10.0,10.0,4.0,30
ID03083,AC1701853,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-10-10,4060.0,714.56,503.44,4303.6,胡怡君,Female,45,宜蘭縣,金融業和房地產,2017.0,10.0,10.0,4.0,40
ID03084,AC1701740,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2017-10-10,3600.0,594.0,486.00000000000006,3816.0,陳芸平,Female,42,宜蘭縣,金融業和房地產,2017.0,10.0,10.0,4.0,40
ID03085,AC1703891,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,2.0,2017-10-10,3600.0,594.0,486.00000000000006,3816.0,鄭淑芬,Female,51,臺北市,其他,2017.0,10.0,10.0,4.0,50
ID03086,AC1700144,F012,托特包-白,配件,1740.0,2.0,2017-10-10,3480.0,863.04,180.95999999999998,3688.8,許承穎,Male,54,新北市,住宿和餐飲業,2017.0,10.0,10.0,4.0,50
ID03087,AC1701058,F038,經典美式純POLO-黑,女裝,980.0,2.0,2017-10-10,1960.0,323.4,264.6,2077.6,崔宛智,Female,29,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,20
ID03088,AC1700225,F009,大化妝包-深藍,配件,2100.0,2.0,2017-10-10,4200.0,1041.6,218.39999999999998,4452.0,林俊豪,Female,40,臺北市,金融業和房地產,2017.0,10.0,10.0,4.0,40
ID03089,AC1703036,F001,運動潮流連帽外套女裝-白,女裝,1450.0,3.0,2017-10-10,4350.0,717.75,587.25,4611.0,陳建勇,Male,49,桃園市,其他,2017.0,10.0,10.0,4.0,40
ID03090,AC1701678,F002,運動潮流直筒棉褲男童-白,童裝,930.0,3.0,2017-10-10,2790.0,491.04000000000025,345.96,2957.4,陳慶郁,Male,31,宜蘭縣,其他,2017.0,10.0,10.0,4.0,30
ID03091,AC1700882,F017,大學T男裝-灰,男裝,1200.0,1.0,2017-10-10,1200.0,230.4,129.6,1272.0,曾韋志,Female,28,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,20
ID03092,AC1700030,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-10,2030.0,357.28,251.72,2151.8,徐婷婷,Female,39,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,30
ID03093,AC1700327,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,袁淑真,Female,35,新北市,其他,2017.0,10.0,15.0,4.0,30
ID03094,AC1702218,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-10,2030.0,357.28,251.72,2151.8,陳維妃,Female,54,桃園市,住宿和餐飲業,2017.0,10.0,10.0,4.0,50
ID03095,AC1703542,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-10,1740.0,287.1,234.9,1844.4,陳秀玲,Female,38,基隆市,金融業和房地產,2017.0,10.0,10.0,4.0,30
ID03096,AC1703860,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-10-10,2900.0,435.0000000000002,435.0,3074.0,林靜行,Male,44,臺北市,住宿和餐飲業,2017.0,10.0,10.0,4.0,40
ID03097,AC1702151,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,陳逸原,Male,29,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03098,AC1702390,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-10-10,2900.0,435.0000000000002,435.0,3074.0,李仁豪,Male,45,桃園市,其他,2017.0,10.0,10.0,4.0,40
ID03099,AC1702821,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-10-10,4060.0,714.56,503.44,4303.6,楊群寶,Male,61,桃園市,住宿和餐飲業,2017.0,10.0,10.0,4.0,60
ID03100,AC1701184,F002,運動潮流直筒棉褲男童-白,童裝,930.0,3.0,2017-10-10,2790.0,491.04000000000025,345.96,2957.4,謝琦月,Female,37,新北市,住宿和餐飲業,2017.0,10.0,10.0,4.0,30
ID03101,AC1700410,F028,大學T男童-藍,童裝,1750.0,1.0,2017-10-15,1750.0,308.0,217.0,1855.0,楊浩伯,Female,33,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03102,AC1701805,F017,大學T男裝-灰,男裝,1200.0,1.0,2017-10-10,1200.0,230.4,129.6,1272.0,沙文欣,Male,20,宜蘭縣,其他,2017.0,10.0,10.0,4.0,20
ID03103,AC1701121,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-10,2030.0,357.28,251.72,2151.8,陳宜真,Female,26,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,20
ID03104,AC1700108,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-10,2030.0,357.28,251.72,2151.8,楊睿以,Male,47,新北市,教育體育文化,2017.0,10.0,10.0,4.0,40
ID03105,AC1701094,F028,大學T男童-藍,童裝,1750.0,2.0,2017-10-15,3500.0,616.0,434.0,3710.0,郭家然,Female,21,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,20
ID03106,AC1703745,F014,大化妝包-黑,配件,1740.0,2.0,2017-10-15,3480.0,863.04,180.95999999999998,3688.8,毛慧君,Female,44,基隆市,其他,2017.0,10.0,15.0,4.0,40
ID03107,AC1702599,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-10,1740.0,287.1,234.9,1844.4,楊子軒,Male,56,桃園市,其他,2017.0,10.0,10.0,4.0,50
ID03108,AC1700466,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-10-10,2900.0,435.0000000000002,435.0,3074.0,陳宏孜,Male,36,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,30
ID03109,AC1700466,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-10-10,2900.0,435.0000000000002,435.0,3074.0,陳宏孜,Male,36,新北市,金融業和房地產,2017.0,10.0,10.0,4.0,30
ID03110,AC1702378,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-10-10,4060.0,714.56,503.44,4303.6,高孟璇,Female,45,桃園市,住宿和餐飲業,2017.0,10.0,10.0,4.0,40
ID03111,AC1702963,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,金毅俊,Male,59,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03112,AC1700792,F002,運動潮流直筒棉褲男童-白,童裝,930.0,3.0,2017-10-10,2790.0,491.04000000000025,345.96,2957.4,林政宏,Female,35,新北市,住宿和餐飲業,2017.0,10.0,10.0,4.0,30
ID03113,AC1703094,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,金苡珊,Female,55,桃園市,金融業和房地產,2017.0,10.0,15.0,4.0,50
ID03114,AC1700144,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,許承穎,Male,54,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,50
ID03115,AC1702491,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,陳昱毓,Male,43,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03116,AC1700239,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,黃怡君,Female,40,臺北市,其他,2017.0,10.0,15.0,4.0,40
ID03117,AC1701810,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,楊玉梅,Female,32,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03118,AC1701962,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,洪信豪,Male,32,宜蘭縣,住宿和餐飲業,2017.0,10.0,15.0,4.0,30
ID03119,AC1703747,F028,大學T男童-藍,童裝,1750.0,1.0,2017-10-15,1750.0,308.0,217.0,1855.0,林裕春,Male,41,基隆市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03120,AC1701074,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,侯法軍,Female,45,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03121,AC1703890,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,馮偉倫,Male,47,臺北市,其他,2017.0,10.0,15.0,4.0,40
ID03122,AC1700997,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,蔡雅瑜,Female,37,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03123,AC1702565,F028,大學T男童-藍,童裝,1750.0,2.0,2017-10-15,3500.0,616.0,434.0,3710.0,張明堅,Female,53,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03124,AC1701271,F014,大化妝包-黑,配件,1740.0,2.0,2017-10-15,3480.0,863.04,180.95999999999998,3688.8,李佳民,Male,26,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03125,AC1701760,F010,中夾-紅,皮件,2610.0,1.0,2017-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,張盛龍,Male,28,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03126,AC1703786,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-10-15,1860.0,327.36,230.64,1971.6000000000001,林潔瑜,Female,43,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03127,AC1700250,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-10-15,2900.0,556.8000000000002,313.2,3074.0,陳昱軍,Male,29,臺北市,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03128,AC1701253,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,羅志偉,Male,47,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03129,AC1703291,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,阮羽駿,Male,45,基隆市,其他,2017.0,10.0,15.0,4.0,40
ID03130,AC1702865,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,陳建雪,Female,52,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,50
ID03131,AC1700070,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,李建彰,Male,57,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,50
ID03132,AC1703868,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,馬彥儒,Female,37,臺北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03133,AC1703328,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,洪志翔,Female,45,基隆市,其他,2017.0,10.0,15.0,4.0,40
ID03134,AC1700140,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,張嘉恩,Female,40,新北市,教育體育文化,2017.0,10.0,15.0,4.0,40
ID03135,AC1702694,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,呂佳宏,Male,54,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,50
ID03136,AC1701474,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,黃尚淳,Female,29,新北市,其他,2017.0,10.0,15.0,4.0,20
ID03137,AC1703949,F028,大學T男童-藍,童裝,1750.0,1.0,2017-10-15,1750.0,308.0,217.0,1855.0,林育蓁,Male,56,臺北市,其他,2017.0,10.0,15.0,4.0,50
ID03138,AC1703932,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,蘇義沛,Male,36,臺北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03139,AC1700990,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,黃伯花,Male,31,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03140,AC1703630,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,楊恩妃,Female,27,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03141,AC1703890,F028,大學T男童-藍,童裝,1750.0,2.0,2017-10-15,3500.0,616.0,434.0,3710.0,馮偉倫,Male,47,臺北市,其他,2017.0,10.0,15.0,4.0,40
ID03142,AC1703368,F014,大化妝包-黑,配件,1740.0,2.0,2017-10-15,3480.0,863.04,180.95999999999998,3688.8,余婷婷,Female,40,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03143,AC1702487,F010,中夾-紅,皮件,2610.0,1.0,2017-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,郭俊男,Male,41,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03144,AC1700216,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-10-15,1860.0,327.36,230.64,1971.6000000000001,林仁傑,Male,42,臺北市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03145,AC1701398,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-10-15,2900.0,556.8000000000002,313.2,3074.0,楊雲谷,Female,34,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,30
ID03146,AC1702022,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,林喬哲,Male,32,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03147,AC1702944,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,陳雅琳,Female,57,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03148,AC1702457,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,徐雅雯,Female,49,桃園市,其他,2017.0,10.0,15.0,4.0,40
ID03149,AC1702819,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,欒倫民,Female,59,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03150,AC1703383,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,黃允峰,Female,40,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03151,AC1702151,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,陳逸原,Male,29,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03152,AC1703801,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,許世昌,Female,37,臺北市,其他,2017.0,10.0,15.0,4.0,30
ID03153,AC1701301,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,連明珠,Female,39,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03154,AC1701668,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,林秋宣,Female,40,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03155,AC1702830,F028,大學T男童-藍,童裝,1750.0,1.0,2017-10-15,1750.0,308.0,217.0,1855.0,王艾丞,Male,45,桃園市,其他,2017.0,10.0,15.0,4.0,40
ID03156,AC1702815,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,朱建宇,Male,37,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,30
ID03157,AC1701583,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,李佳安,Female,56,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,50
ID03158,AC1703926,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,劉右智,Female,40,臺北市,其他,2017.0,10.0,15.0,4.0,40
ID03159,AC1703026,F028,大學T男童-藍,童裝,1750.0,2.0,2017-10-15,3500.0,616.0,434.0,3710.0,林協夫,Male,51,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03160,AC1702301,F014,大化妝包-黑,配件,1740.0,2.0,2017-10-15,3480.0,863.04,180.95999999999998,3688.8,張新毓,Male,58,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03161,AC1701376,F010,中夾-紅,皮件,2610.0,1.0,2017-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,蔡承妹,Female,38,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,30
ID03162,AC1702291,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-10-15,1860.0,327.36,230.64,1971.6000000000001,吳宗琳,Female,50,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03163,AC1702099,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-10-15,2900.0,556.8000000000002,313.2,3074.0,羅昱廷,Female,29,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03164,AC1701602,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,楊綺海,Female,34,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03165,AC1702555,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,張湘貴,Male,51,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,50
ID03166,AC1701136,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,吳佩宣,Female,46,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03167,AC1701937,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,楊杰恩,Male,21,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03168,AC1701747,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,倪怡禎,Female,35,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03169,AC1700478,F012,托特包-白,配件,1740.0,1.0,2017-10-15,1740.0,431.52,90.47999999999999,1844.4,陳冠紫,Male,49,新北市,其他,2017.0,10.0,15.0,4.0,40
ID03170,AC1700747,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,楊新瑩,Male,43,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03171,AC1701031,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,黃雨歡,Male,43,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,40
ID03172,AC1703589,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,陳武林,Female,29,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03173,AC1703492,F028,大學T男童-藍,童裝,1750.0,1.0,2017-10-15,1750.0,308.0,217.0,1855.0,張維月,Female,44,基隆市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03174,AC1700525,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,邱儒怡,Female,28,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,20
ID03175,AC1702242,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,虞義勳,Male,46,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03176,AC1700279,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,王淑康,Male,31,新北市,住宿和餐飲業,2017.0,10.0,15.0,4.0,30
ID03177,AC1703556,F028,大學T男童-藍,童裝,1750.0,2.0,2017-10-15,3500.0,616.0,434.0,3710.0,張智偉,Female,34,基隆市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03178,AC1703029,F014,大化妝包-黑,配件,1740.0,2.0,2017-10-15,3480.0,863.04,180.95999999999998,3688.8,簡介蓁,Female,56,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03179,AC1700403,F010,中夾-紅,皮件,2610.0,1.0,2017-10-15,2610.0,595.0800000000003,187.92,2766.6000000000004,張瑞以,Male,27,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03180,AC1701419,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-10-15,1860.0,327.36,230.64,1971.6000000000001,汪方春,Female,38,新北市,其他,2017.0,10.0,15.0,4.0,30
ID03181,AC1700229,F013,潮感印條連帽外套-男裝,男裝,1740.0,1.0,2017-11-30,1740.0,334.08000000000004,187.92,1844.4,張慧玲,Female,35,臺北市,金融業和房地產,2017.0,11.0,30.0,4.0,30
ID03182,AC1701035,F028,大學T男童-藍,童裝,1750.0,1.0,2017-11-30,1750.0,308.0,217.0,1855.0,溫胤均,Female,38,新北市,金融業和房地產,2017.0,11.0,30.0,4.0,30
ID03183,AC1700268,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-10-15,2900.0,556.8000000000002,313.2,3074.0,許柏龍,Male,39,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03184,AC1701347,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,饒毓士,Male,28,宜蘭縣,金融業和房地產,2017.0,10.0,15.0,4.0,20
ID03185,AC1703491,F028,大學T男童-藍,童裝,1750.0,1.0,2017-11-30,1750.0,308.0,217.0,1855.0,劉美娟,Female,43,基隆市,金融業和房地產,2017.0,11.0,30.0,4.0,40
ID03186,AC1702814,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-10-15,5800.0,870.0000000000005,870.0,6148.0,謝樂依,Female,55,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03187,AC1703685,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,姚世傑,Female,48,基隆市,其他,2017.0,10.0,15.0,4.0,40
ID03188,AC1703144,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,蔡英茜,Female,49,桃園市,住宿和餐飲業,2017.0,10.0,15.0,4.0,40
ID03189,AC1703193,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,張宛凱,Male,38,桃園市,其他,2017.0,11.0,30.0,4.0,30
ID03190,AC1703608,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,林明和,Male,33,基隆市,住宿和餐飲業,2017.0,11.0,30.0,4.0,30
ID03191,AC1701804,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,李雅雯,Female,34,新北市,金融業和房地產,2017.0,11.0,30.0,4.0,30
ID03192,AC1702142,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,陳奕仁,Male,25,宜蘭縣,金融業和房地產,2017.0,11.0,30.0,4.0,20
ID03193,AC1702965,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,陳文隆,Male,37,桃園市,金融業和房地產,2017.0,11.0,30.0,4.0,30
ID03194,AC1701319,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,夏淑婷,Female,21,新北市,金融業和房地產,2017.0,11.0,30.0,4.0,20
ID03195,AC1701579,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,楊曉雯,Female,32,新北市,金融業和房地產,2017.0,11.0,30.0,4.0,30
ID03196,AC1700413,F011,經典高領多彩T恤男裝-白,男裝,1200.0,1.0,2017-11-30,1200.0,230.4,129.6,1272.0,曹威憲,Male,31,新北市,其他,2017.0,11.0,30.0,4.0,30
ID03197,AC1701260,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,郭奇淑,Male,34,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03198,AC1700076,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,賴慧玲,Female,35,基隆市,教育體育文化,2017.0,10.0,15.0,4.0,30
ID03199,AC1703201,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,尹昆霖,Male,49,桃園市,其他,2017.0,10.0,15.0,4.0,40
ID03200,AC1701938,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-10-15,1740.0,287.1,234.9,1844.4,周翊妍,Female,31,新北市,金融業和房地產,2017.0,10.0,15.0,4.0,30
ID03201,AC1702772,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,謝孟軒,Female,55,桃園市,其他,2017.0,10.0,15.0,4.0,50
ID03202,AC1701477,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-10-15,2030.0,357.28,251.72,2151.8,林奕君,Male,27,宜蘭縣,住宿和餐飲業,2017.0,10.0,15.0,4.0,20
ID03203,AC1702755,F016,後背包-藍,配件,890.0,5.0,2017-11-30,4450.0,1103.6,231.39999999999998,4717.0,李其榮,Male,37,桃園市,住宿和餐飲業,2017.0,11.0,30.0,4.0,30
